Station,Konfiguration,MAE,RMSE,MASE,MAPE %,MAE_8h,RMSE_8h,MASE_8h,MAPE_8h,MAE_24h,RMSE_24h,MASE_24h,MAPE_24h,MAE_48h,RMSE_48h,MASE_48h,MAPE_48h,MAE_72h,RMSE_72h,MASE_72h,MAPE_72h
Huairou,Basis (univariat),64.30268978670951,94.69696424612364,1.2407039227466703,98.85484860341623,49.89934553409664,50.02203395060057,0.9627950860531695,63.13457622040567,72.60017316375537,76.87089985862426,1.4008017383897398,68.68942606579544,85.93644144152427,91.55020138830103,1.6581216175723015,72.31958382300597,127.08524986851788,149.8349759860822,2.4520773323497926,77.17244951149299
Huairou,Basis + Feiertage,64.50239788236702,94.97559725028685,1.2445572392799042,99.4042385142415,57.651529610709034,57.760539184190264,1.112371491419889,72.97007370702042,80.78596126157161,84.73153926336998,1.5587444222404665,77.03696067939391,94.1991347950006,99.40154434115985,1.8175481686250663,80.17473264400864,135.25022697972852,156.7896364474541,2.609618473546496,83.6969743480737
Huairou,Basis + Feiertage + Regressoren,59.52780318031219,87.08771749506671,1.148573709175851,96.05830396850246,33.95839218479142,34.0874601909202,0.6552184758303651,42.987495121905326,39.82461580092011,42.51181301047563,0.7684057573637161,38.35255323444609,43.308131811244834,46.055730329378214,0.8356193061794301,39.446626799179526,58.9401260592159,75.2228437654396,1.1372346297085512,37.039421144779766
Huairou,Behandelt + Feiertage + Regressoren,51.76918211343349,76.62990733811375,0.9988731037313342,90.0280134270489,24.57984003221081,24.776449670462508,0.474261715172493,31.09091427151703,30.589330086707704,34.04742330739156,0.5902132859240862,28.81440697950426,36.0749125099635,39.23301447117402,0.6960561931750726,33.517535093323644,50.902709521045445,68.52840126423885,0.9821547370829997,31.566168557301804
Huairou,Behandelt + FT + Reg + Log,41.967829068936,69.73575910255035,0.8097585082008921,62.62342449778671,51.25693895825624,51.35947564436477,0.9889895033075166,64.72204365561373,63.16774886609797,65.84871213561084,1.218805528496614,60.8565850060311,63.698230268929585,67.97917166370272,1.2290410312356201,54.305793091062974,67.05114849107099,73.425642737625,1.2937347291922403,46.517746160447906
Nongzhanguan,Seasonal Naive (Baseline),65.8238346651446,103.148302201455,1.0413291030521488,117.70997089190946,77.5,78.91926254090316,1.2260453359651473,84.07052697519639,84.75,87.76673629570601,1.3407398996522095,74.66518048006462,114.83333333333333,127.6476269527431,1.8166564225376052,76.45566763625696,161.90277777777777,184.5208133397302,2.5612922009580146,80.94054495819006
Nongzhanguan,Seasonal Naive (Vorjahr),75.57293313906914,111.27237999134589,1.1955592541982145,265.3497611600872,11.5,14.404860290887934,0.18192930791740894,13.27162155075548,62.208333333333336,83.932264356444,0.9841320895677231,47.428262032485364,115.05208333333333,137.09730805161712,1.8201170343729907,71.17739109658233,165.29861111111111,194.15848516382462,2.61501407992638,78.3595329460691
Nongzhanguan,Basis (univariat),79.0160156817545,114.7329560185583,1.2500286128150198,97.9550853117842,42.88991411713461,48.80224025819801,0.6785158601710789,42.48879966616793,70.97804192738488,78.45788239007096,1.1228683517549536,58.07302536754643,104.52544384605206,116.39232497246262,1.6535862311888907,67.80652635312019,152.36309872802883,177.61761126511294,2.410375052499316,73.45162267526005
Nongzhanguan,Basis + Feiertage,81.3383067350475,117.7567129398165,1.286767117520097,97.8592303948337,52.78693778348535,57.79310301455962,0.8350861789590274,53.696249855772535,81.45381667867333,88.18528545954061,1.2885944778767429,67.7633359291549,114.87508746377148,125.83459582340922,1.8173169703683274,75.8012237098543,162.55602361687164,186.4012861826842,2.5716265108194296,80.0484111728578
Nongzhanguan,Basis + Feiertage + Regressoren,47.55626219288699,72.92131025944657,0.7523372059035454,87.5288372217877,7.252619104439436,10.201436578974254,0.11473599776167347,8.063247768318247,18.786234283334505,28.368816692445417,0.2971970957862041,13.74835239628415,34.65778336912516,46.912044389009296,0.548284047156211,20.263600823901324,54.68569322372463,72.25500252739691,0.8651243757544315,23.769679838919256
Nongzhanguan,Behandelt + Feiertage + Regressoren,42.38011254308418,66.07354698701184,0.670450829950018,100.96392521281199,8.565349986866005,10.522961413955441,0.13550332132008003,10.196167777206181,17.960203909051742,26.553877222248218,0.28412934497646314,13.62818732149088,33.733440270958816,44.81922275687731,0.5336609949711991,20.21102689569009,52.92873802552624,69.50882361289659,0.8373294502544205,23.4219941792288
Nongzhanguan,Behandelt + FT + Reg + Log,44.10886544376513,74.32993914849638,0.6977995968005484,65.92715995670373,41.267034323992426,44.641815616026406,0.6528419995102523,42.67527175033129,55.553093361725836,61.0696351848273,0.8788465937365206,46.18388473480992,66.05902887532498,77.56303384649202,1.0450498613029573,42.66550498511651,67.69044119613024,79.05642404617862,1.0708587060379167,36.32556889976794
Shunyi,Seasonal Naive (Baseline),63.892857476427686,98.84311235748042,1.0776915225159414,125.65143616743816,91.125,93.1296139796574,1.5370206290350419,88.84890350141218,88.29166666666667,90.02522794565236,1.4892303214107243,77.96900040391012,111.66666666666667,121.32068386443152,1.8835003593113455,78.43747563572173,164.36111111111111,186.2811495204672,2.772306374638117,82.74568344319586
Shunyi,Seasonal Naive (Vorjahr),72.57299934274249,107.51135032379598,1.2241009284032016,291.951225026812,26.875,35.01249776865398,0.45330512378948423,24.241567013616432,68.875,89.47871151740404,1.161726154455841,52.32340344447304,112.10416666666667,132.1281382121439,1.8908797450474533,73.15929952236621,166.11111111111111,193.82715508767785,2.801823917582549,79.54334731067527
